"AUQ5204SN5EPTA4 2   ",85352,"AUDI","Q5","Q5 ESTATE",2016,,"S Line","45 TFSI Quattro S Line 5dr S Tronic",2018,,"Y"
"AUQ52045H5EPTA4 2   ",85353,"AUDI","Q5","Q5 ESTATE",2016,,"S Line","45 TFSI Quattro S Line 5dr S Tronic [Tech Pack]",2018,,"Y"
"AUQ52045B5EPTA4 2   ",85114,"AUDI","Q5","Q5 ESTATE",2016,,"Black Edition","45 TFSI Quattro Black Edition 5dr S Tronic",2018,,"Y"
"AUQ5204BD5EPTA4 2   ",85115,"AUDI","Q5","Q5 ESTATE",2016,,"Black Edition","45 TFSI Quattro Black Edn 5dr S Tronic [Tech Pk]",2018,,"Y"
"AUQ52045V5EPTA4 2   ",85116,"AUDI","Q5","Q5 ESTATE",2016,,"Vorsprung","45 TFSI Quattro Vorsprung 5dr S Tronic",2018,,"Y"
"AUQ530SQ55EPTA4 2   ",78672,"AUDI","Q5","Q5 ESTATE",2016,,"SQ5","SQ5 Quattro 5dr Tip Auto",2017,,"Y"
"AUQ520SE 5EDTA4 2   ",77367,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"SE","2.0 TDI Quattro SE 5dr S Tronic",2016,2018,"N"
"AUQ520SP 5EDTA4 2   ",77368,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"Sport","2.0 TDI Quattro Sport 5dr S Tronic",2016,,"Y"
"AUQ520STT5EDTA4 2   ",79732,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"Sport","2.0 TDI Quattro Sport 5dr S Tronic [Tech Pack]",2017,,"Y"
"AUQ520SL 5EDTA4 2   ",77369,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"S Line","2.0 TDI Quattro S Line 5dr S Tronic",2016,,"Y"
"AUQ520STL5EDTA4 2   ",79733,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"S Line","2.0 TDI Quattro S Line 5dr S Tronic [Tech Pack]",2017,,"Y"
"AUQ5204SO5EDTA4 2   ",85354,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"Sport","40 TDI Quattro Sport 5dr S Tronic",2018,,"Y"
"AUQ5204PT5EDTA4 2   ",85355,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"Sport","40 TDI Quattro Sport 5dr S Tronic [Tech Pack]",2018,,"Y"
"AUQ5200SN5EDTA4 2   ",85356,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"S Line","40 TDI Quattro S Line 5dr S Tronic",2018,,"Y"
"AUQ5204SH5EDTA4 2   ",85357,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"S Line","40 TDI Quattro S Line 5dr S Tronic [Tech Pack]",2018,,"Y"
"AUQ5204BL5EDTA4 2   ",85118,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"Black Edition","40 TDI Quattro Black Edition 5dr S Tronic",2018,,"Y"
"AUQ5204BT5EDTA4 2   ",85119,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"Black Edition","40 TDI Quattro Black Edn 5dr S Tronic [Tech Pack]",2018,,"Y"
"AUQ5204VO5EDTA4 2   ",85120,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"Vorsprung","40 TDI Quattro Vorsprung 5dr S Tronic",2018,,"Y"
"AUQ530SL 5EDTA4 2   ",81953,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"S Line","3.0 TDI Quattro S Line 5dr Tip Auto",2017,,"Y"
"AUQ530STL5EDTA4 2   ",81970,"AUDI","Q5","Q5 DIESEL ESTATE",2016,,"S Line","3.0 TDI Quattro S Line 5dr Tip Auto [Tech Pack]",2017,,"Y"
"AUQ730S2E5EDTA4 2   ",68697,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"SE","3.0 TDI 218 Quattro SE 5dr Tip Auto",2015,,"Y"
"AUQ730S2L5EDTA4 2   ",68698,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"S Line","3.0 TDI 218 Quattro S Line 5dr Tip Auto",2015,,"Y"
"AUQ730ET25EZTA4 2   ",79725,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"E-tron","3.0 TDI 258 Quattro e-tron 5dr Tip Auto",2017,,"Y"
"AUQ730SL 5EDTA4 2   ",68362,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"S Line","3.0 TDI Quattro S Line 5dr Tip Auto",2015,,"Y"
"AUQ730BLK5EDTA4 2   ",82045,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"Black Edition","3.0 TDI Quattro Black Edition 5dr Tip Auto",2017,,"Y"
"AUQ730VOR5EDTA4 2   ",82046,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"Vorsprung","3.0 TDI Quattro Vorsprung 5dr Tip Auto",2017,,"Y"
"AUQ740SQ75EDTA4 2   ",75126,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"SQ7","SQ7 Quattro 5dr Tip Auto",2016,,"Y"
"AUQ740SQV5EDTA4 2   ",82047,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"SQ7 Vorsprung","SQ7 Quattro Vorsprung 5dr Tip Auto",2017,,"Y"
"AUQ7304ST5EDTA4 2   ",85072,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"Sport","45 TDI Quattro Sport 5dr Tiptronic",2018,,"Y"
"AUQ7304SN5EDTA4 2   ",85073,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"S Line","45 TDI Quattro S Line 5dr Tiptronic",2018,,"Y"
"AUQ7305SI5EDTA4 2   ",85074,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"S Line","50 TDI Quattro S Line 5dr Tiptronic",2018,,"Y"
"AUQ7305BL5EDTA4 2   ",85075,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"Black Edition","50 TDI Quattro Black Edition 5dr Tiptronic",2018,,"Y"
"AUQ7305VO5EDTA4 2   ",85076,"AUDI","Q7","Q7 DIESEL ESTATE",2015,,"Vorsprung","50 TDI Quattro Vorsprung 5dr Tiptronic",2018,,"Y"
"AUQ8305SI5EDTA4     ",85077,"AUDI","Q8","Q8 DIESEL ESTATE",2018,,"S Line","50 TDI Quattro S Line 5dr Tiptronic",2018,,"Y"
"AUQ8305VO5EDTA4     ",85078,"AUDI","Q8","Q8 DIESEL ESTATE",2018,,"Vorsprung","50 TDI Quattro Vorsprung 5dr Tiptronic",2018,,"Y"
"APA118PE 2CPTA      ",83752,"ALPINE","A110","A110 COUPE SPECIAL EDITION",2018,,"Premiere Edition","1.8L Turbo Premiere Edition 2dr DCT",2018,,"Y"
"BYMU68   4SPTA  2   ",76627,"BENTLEY","MULSANNE","MULSANNE SALOON",2016,,,"6.8 V8 4dr Auto",2016,,"Y"
"BYMU68M  4SPTA  2   ",76628,"BENTLEY","MULSANNE","MULSANNE SALOON",2016,,"Mulliner","6.8 V8 Mulliner Driving Spec 4dr Auto",2016,,"Y"
"BYMU68SPE4SPTA  2   ",76629,"BENTLEY","MULSANNE","MULSANNE SALOON",2016,,"Speed","6.8 V8 Speed 4dr Auto",2016,,"Y"
"BYMU68EWB4SPTA  2   ",76327,"BENTLEY","MULSANNE","MULSANNE SALOON",2016,,,"6.8 V8 4dr Auto EWB",2016,,"Y"
"BYMU68MEB4SPTA  2   ",76328,"BENTLEY","MULSANNE","MULSANNE SALOON",2016,,"Mulliner","6.8 V8 Mulliner Driving Spec 4dr Auto EWB",2016,,"Y"
"BYCG408V 2CPTA4 1   ",54466,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2011,,,"4.0 V8 2dr Auto",2012,,"Y"
"BYCG40M  2CPTA4 1   ",54467,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2011,,"Mulliner","4.0 V8 Mulliner Driving Spec 2dr Auto",2012,,"Y"
"BYCG40S  2CPTA4 1   ",63717,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2011,,"S","4.0 V8 S 2dr Auto",2013,,"Y"
"BYCG40SM 2CPTA4 1   ",63718,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2011,,"S Mulliner","4.0 V8 S Mulliner Driving Spec 2dr Auto",2013,,"Y"
"BYCG60W592CPTA4 1   ",72533,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2011,,,"6.0 W12 [590] 2dr Auto",2015,,"Y"
"BYCG60M592CPTA4 1   ",72534,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2011,,"Mulliner","6.0 W12 [590] Mulliner Driving Spec 2dr Auto",2015,,"Y"
"BYCG60SP32CPTA4 1   ",66127,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2011,,"Speed","6.0 W12 [635] Speed 2dr Auto",2014,,"Y"
"BYCG60SS72CPTA4 1   ",78927,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2011,,"Supersports","6.0 W12 [700] Supersports 2dr Auto",2016,,"Y"
"BYCG60   2CPTA4 2   ",81866,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2018,,,"6.0 W12 2dr Auto",2018,,"Y"
"BYCG60M  2CPTA4 2   ",81867,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2018,,"Mulliner","6.0 W12 Mulliner Driving Spec 2dr Auto",2018,,"Y"
"BYCG60FE 2CPTA4 2   ",81868,"BENTLEY","CONTINENTAL GT","CONTINENTAL GT COUPE",2018,,"First Edition","6.0 W12 First Edition 2dr Auto",2018,,"Y"
"BYCC408V 2VPTA4 1   ",54468,"BENTLEY","CONTINENTAL GTC","CONTINENTAL GTC CONVERTIBLE",2011,,,"4.0 V8 2dr Auto",2012,,"Y"
"BYCC40M  2VPTA4 1   ",54469,"BENTLEY","CONTINENTAL GTC","CONTINENTAL GTC CONVERTIBLE",2011,,"Mulliner","4.0 V8 Mulliner Driving Spec 2dr Auto",2012,,"Y"
"BYCC40S  2VPTA4 1   ",63719,"BENTLEY","CONTINENTAL GTC","CONTINENTAL GTC CONVERTIBLE",2011,,"S","4.0 V8 S 2dr Auto",2013,,"Y"
"BYCC40SM 2VPTA4 1   ",63720,"BENTLEY","CONTINENTAL GTC","CONTINENTAL GTC CONVERTIBLE",2011,,"S Mulliner","4.0 V8 S Mulliner Driving Spec 2dr Auto",2013,,"Y"
"BYCC60W592VPTA4 1   ",72531,"BENTLEY","CONTINENTAL GTC","CONTINENTAL GTC CONVERTIBLE",2011,,,"6.0 W12 [590] 2dr Auto",2015,,"Y"
"BYCC60M592VPTA4 1   ",72532,"BENTLEY","CONTINENTAL GTC","CONTINENTAL GTC CONVERTIBLE",2011,,"Mulliner","6.0 W12 [590] Mulliner Driving Spec 2dr Auto",2015,,"Y"
"BYCC60SP32VPTA4 1   ",66128,"BENTLEY","CONTINENTAL GTC","CONTINENTAL GTC CONVERTIBLE",2011,,"Speed","6.0 W12 [635] Speed 2dr Auto",2014,,"Y"
"BYCC60SS72VPTA4 1   ",78928,"BENTLEY","CONTINENTAL GTC","CONTINENTAL GTC CONVERTIBLE",2011,,"Supersports","6.0 W12 [700] Supersports 2dr Auto",2016,,"Y"
"BYFS408V 4SPTA4 1   ",64290,"BENTLEY","FLYING SPUR","FLYING SPUR SALOON",2013,,,"4.0 V8 4dr Auto",2014,,"Y"
"BYFS40V8M4SPTA4 1   ",64205,"BENTLEY","FLYING SPUR","FLYING SPUR SALOON",2013,,"Mulliner","4.0 V8 Mulliner Driving Spec 4dr Auto",2014,,"Y"
"BYFS40V8S4SPTA4 1   ",75250,"BENTLEY","FLYING SPUR","FLYING SPUR SALOON",2013,,"S","4.0 V8 S 4dr Auto",2016,,"Y"
"BYFS408VM4SPTA4 1   ",75406,"BENTLEY","FLYING SPUR","FLYING SPUR SALOON",2013,,"S Mulliner","4.0 V8 S Mulliner Driving Spec 4dr Auto",2016,,"Y"
"BYFS60W124SPTA4 1   ",59958,"BENTLEY","FLYING SPUR","FLYING SPUR SALOON",2013,,,"6.0 W12 4dr Auto",2013,,"Y"
"BYFS60M  4SPTA4 1   ",59966,"BENTLEY","FLYING SPUR","FLYING SPUR SALOON",2013,,"Mulliner","6.0 W12 Mulliner Driving Spec 4dr Auto",2013,,"Y"
"BYFS60W2S4SPTA4 1   ",77134,"BENTLEY","FLYING SPUR","FLYING SPUR SALOON",2013,,"S","6.0 W12 S 4dr Auto",2016,,"Y"
"BYBE408V 5EPTA4     ",83056,"BENTLEY","BENTAYGA","BENTAYGA ESTATE",2016,,,"4.0 V8 5dr Auto",2018,,"Y"
"BYBE40M  5EPTA4     ",83057,"BENTLEY","BENTAYGA","BENTAYGA ESTATE",2016,,"Mulliner","4.0 V8 Mulliner Driving Spec 5dr Auto",2018,,"Y"
"BYBE60   5EPTA4     ",73670,"BENTLEY","BENTAYGA","BENTAYGA ESTATE",2016,,,"6.0 W12 5dr Auto",2016,,"Y"
"BYBE60M  5EPTA4     ",81336,"BENTLEY","BENTAYGA","BENTAYGA ESTATE",2016,,"Mulliner","6.0 W12 Mulliner 5dr Auto",2017,,"Y"
"BYBE408V 5EDTA4     ",77535,"BENTLEY","BENTAYGA","BENTAYGA DIESEL ESTATE",2016,,,"4.0 V8 5dr Auto",2016,,"Y"
"BYBE40M  5EDTA4     ",77536,"BENTLEY","BENTAYGA","BENTAYGA DIESEL ESTATE",2016,,"Mulliner","4.0 V8 Mulliner Driving Spec 5dr Auto",2016,,"Y"
"BMI30094A5HE A  1   ",81954,"BMW","I3","I3 HATCHBACK",2017,,,"94Ah 5dr Auto",2017,,"Y"
"BMI3009LI5HE A  1   ",81955,"BMW","I3","I3 HATCHBACK",2017,,,"94Ah 5dr Auto [Loft Interior World]",2017,,"Y"
"BMI3009LW5HE A  1   ",81956,"BMW","I3","I3 HATCHBACK",2017,,,"94Ah 5dr Auto [Lodge Interior World]",2017,,"Y"
"BMI3009SW5HE A  1   ",81957,"BMW","I3","I3 HATCHBACK",2017,,,"94Ah 5dr Auto [Suite Interior World]",2017,,"Y"
"BMI3009RE5HE A  1   ",81958,"BMW","I3","I3 HATCHBACK",2017,,,"94Ah Range Extender 5dr Auto",2017,,"Y"
"BMI3009RI5HE A  1   ",81959,"BMW","I3","I3 HATCHBACK",2017,,,"94Ah Range Extender 5dr Auto [Loft Interior World]",2017,,"Y"
"BMI3009RL5HE A  1   ",81960,"BMW","I3","I3 HATCHBACK",2017,,,"94Ah Range Extender 5dr Auto [Lodge Inter World]",2017,,"Y"
"BMI3009RS5HE A  1   ",81961,"BMW","I3","I3 HATCHBACK",2017,,,"94Ah Range Extender 5dr Auto [Suite Inter World]",2017,,"Y"
"BMI300S945HE A  1   ",81962,"BMW","I3","I3 HATCHBACK",2017,,"S","S 94Ah 5dr Auto",2017,,"Y"
"BMI300SLI5HE A  1   ",81963,"BMW","I3","I3 HATCHBACK",2017,,"S","S 94Ah 5dr Auto [Loft Interior World]",2017,,"Y"
"BMI300SLW5HE A  1   ",81964,"BMW","I3","I3 HATCHBACK",2017,,"S","S 94Ah 5dr Auto [Lodge Interior World]",2017,,"Y"
"BMI300SSW5HE A  1   ",81965,"BMW","I3","I3 HATCHBACK",2017,,"S","S 94Ah 5dr Auto [Suite Interior World]",2017,,"Y"
"BMI300SRE5HE A  1   ",81966,"BMW","I3","I3 HATCHBACK",2017,,"S","S 94Ah Range Extender 5dr Auto",2017,,"Y"
"BMI300SRI5HE A  1   ",81967,"BMW","I3","I3 HATCHBACK",2017,,"S","S 94Ah Range Extender 5dr Auto [Loft Interior Worl",2017,,"Y"
"BMI300SRL5HE A  1   ",81968,"BMW","I3","I3 HATCHBACK",2017,,"S","S 94Ah Range Extender 5dr Auto [Lodge Inter World]",2017,,"Y"
"BMI300SRS5HE A  1   ",81969,"BMW","I3","I3 HATCHBACK",2017,,"S","S 94Ah Range Extender 5dr Auto [Suite Inter World]",2017,,"Y"
"BM1S15SNS3HPTM  3   ",80786,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"SE","118i [1.5] SE 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SNS3HPTA  3   ",80787,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"SE","118i [1.5] SE 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15SBU3HPTM  3   ",84449,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"SE Business","118i [1.5] SE Business 3dr [Nav/Servotronic]",2018,,"Y"
"BM1S15SBU3HPTA  3   ",84450,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"SE Business","118i [1.5] SE Business 3dr [Nv/Servotrn] Step Auto",2018,,"Y"
"BM1S15SNS5HPTM  3   ",80788,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"SE","118i [1.5] SE 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SNS5HPTA  3   ",80789,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"SE","118i [1.5] SE 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15SBU5HPTM  3   ",84451,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"SE Business","118i [1.5] SE Business 5dr [Nav/Servotronic]",2018,,"Y"
"BM1S15SBU5HPTA  3   ",84452,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"SE Business","118i [1.5] SE Business 5dr [Nv/Servotrn] Step Auto",2018,,"Y"
"BM1S15SSN3HPTM  3   ",80790,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"Sport","118i [1.5] Sport 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SSN3HPTA  3   ",80791,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"Sport","118i [1.5] Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15SSN5HPTM  3   ",80792,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"Sport","118i [1.5] Sport 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SSN5HPTA  3   ",80793,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"Sport","118i [1.5] Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15MNS3HPTM  3   ",80794,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","118i [1.5] M Sport 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S15MNS3HPTA  3   ",80795,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","118i [1.5] M Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15MNS5HPTM  3   ",80796,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","118i [1.5] M Sport 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S15MNS5HPTA  3   ",80797,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","118i [1.5] M Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20SN23HPTM  3   ",80798,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"Sport","120i [2.0] Sport 3dr [Nav/Servotronic]",2017,2018,"N"
"BM1S20SN23HPTA  3   ",80799,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"Sport","120i [2.0] Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20SN25HPTM  3   ",80800,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"Sport","120i [2.0] Sport 5dr [Nav/Servotronic]",2017,2018,"N"
"BM1S20SN25HPTA  3   ",80801,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"Sport","120i [2.0] Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20NM23HPTM  3   ",80802,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","120i [2.0] M Sport 3dr [Nav/Servotronic]",2017,2018,"N"
"BM1S20NM23HPTA  3   ",80803,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","120i [2.0] M Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20NM25HPTM  3   ",80804,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","120i [2.0] M Sport 5dr [Nav/Servotronic]",2017,2018,"N"
"BM1S20NM25HPTA  3   ",80805,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","120i [2.0] M Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20NM53HPTA  3   ",80806,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","125i [224] M Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20NM55HPTA  3   ",80807,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M Sport","125i [224] M Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S30M4N3HPTM  3   ",75671,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M140i","M140i 3dr [Nav]",2016,2018,"N"
"BM1S30M4N3HPTA  3   ",75672,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M140i","M140i 3dr [Nav] Step Auto",2016,,"Y"
"BM1S30M4N5HPTM  3   ",75673,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M140i","M140i 5dr [Nav]",2016,2018,"N"
"BM1S30M4N5HPTA  3   ",75674,"BMW","1 SERIES","1 SERIES HATCHBACK",2015,,"M140i","M140i 5dr [Nav] Step Auto",2016,,"Y"
"BM1S15SNS3HDTM  3   ",80812,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE","116d SE 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SNS3HDTA  3   ",80813,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE","116d SE 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15SNS5HDTM  3   ",80814,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE","116d SE 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SNS5HDTA  3   ",80815,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE","116d SE 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15SBU3HDTM  3   ",81743,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE Business","116d SE Business 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SBU3HDTA  3   ",81744,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE Business","116d SE Business 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15SBU5HDTM  3   ",81745,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE Business","116d SE Business 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SBU5HDTA  3   ",81746,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE Business","116d SE Business 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15SSN3HDTM  3   ",80816,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","116d Sport 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SSN3HDTA  3   ",80817,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","116d Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15SSN5HDTM  3   ",80818,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","116d Sport 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S15SSN5HDTA  3   ",80819,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","116d Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15MNS3HDTM  3   ",80820,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"M Sport","116d M Sport 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S15MNS3HDTA  3   ",80821,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"M Sport","116d M Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S15MNS5HDTM  3   ",80822,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"M Sport","116d M Sport 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S15MNS5HDTA  3   ",80823,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"M Sport","116d M Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20SNS3HDTM  3   ",80824,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE","118d SE 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S20SNS3HDTA  3   ",80825,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE","118d SE 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20SNS5HDTM  3   ",80826,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE","118d SE 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S20SNS5HDTA  3   ",80827,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"SE","118d SE 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20SSN3HDTM  3   ",80828,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","118d Sport 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S20SSN3HDTA  3   ",80829,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","118d Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20SSN5HDTM  3   ",80830,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","118d Sport 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S20SSN5HDTA  3   ",80831,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","118d Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20MNS3HDTM  3   ",80832,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"M Sport","118d M Sport 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S20MNS3HDTA  3   ",80833,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"M Sport","118d M Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20MNS5HDTM  3   ",80834,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"M Sport","118d M Sport 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S20MNS5HDTA  3   ",80835,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"M Sport","118d M Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20SN23HDTM  3   ",80836,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","120d Sport 3dr [Nav/Servotronic]",2017,,"Y"
"BM1S20SN23HDTA  3   ",80837,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","120d Sport 3dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20SN25HDTM  3   ",80838,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","120d Sport 5dr [Nav/Servotronic]",2017,,"Y"
"BM1S20SN25HDTA  3   ",80839,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"Sport","120d Sport 5dr [Nav/Servotronic] Step Auto",2017,,"Y"
"BM1S20NM23HDTM  3   ",80840,"BMW","1 SERIES","1 SERIES DIESEL HATCHBACK",2015,,"M Sport","120d M Sport 3dr [Nav/Servotronic]",2017,,"Y"
